	eco	name	fen	moves	pgn
423	D68	Queen's Gambit Declined: Orthodox Defense, Classical Variation	r1b2rk1/pp1nqppp/2p5/4p3/2BP4/2R1PN2/PP3PPP/1Q3RK1 b - -	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d1b1	1. d2 d4 2. d7 d5 3. c2 c4 4. e7 e6 5. g1 f3 6. g8 f6 7. b1 c3 8. f8 e7 9. c1 g5 10. e8 g8 11. e2 e3 12. b8 d7 13. a1 c1 14. c7 c6 15. f1 d3 16. d5 c4 17. d3 c4 18. f6 d5 19. g5 e7 20. d8 e7 21. e1 g1 22. d5 c3 23. c1 c3 24. e6 e5 25. d1 b1 
424	D68	Queen's Gambit Declined: Orthodox Defense, Classical Variation	r1b2rk1/pp1nqppp/2p5/4p3/2BP4/2R1PN2/PP3PPP/3Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5	1. d2 d4 2. d7 d5 3. c2 c4 4. e7 e6 5. b1 c3 6. g8 f6 7. c1 g5 8. f8 e7 9. e2 e3 10. e8 g8 11. g1 f3 12. b8 d7 13. a1 c1 14. c7 c6 15. f1 d3 16. d5 c4 17. d3 c4 18. f6 d5 19. g5 e7 20. d8 e7 21. e1 g1 22. d5 c3 23. c1 c3 24. e6 e5 
425	D68	Queen's Gambit Declined: Orthodox Defense, Classical Variation	r1b2rk1/pp1nqppp/2p5/4p3/2BP4/2R1PN2/PPQ2PPP/5RK1 b - -	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d1c2	1. d2 d4 2. g8 f6 3. c2 c4 4. e7 e6 5. g1 f3 6. d7 d5 7. b1 c3 8. f8 e7 9. c1 g5 10. e8 g8 11. e2 e3 12. b8 d7 13. a1 c1 14. c7 c6 15. f1 d3 16. d5 c4 17. d3 c4 18. f6 d5 19. g5 e7 20. d8 e7 21. e1 g1 22. d5 c3 23. c1 c3 24. e6 e5 25. d1 c2 
426	D69	Queen's Gambit Declined: Orthodox Defense, Classical Variation	r1b2rk1/pp3ppp/2p5/4q3/2B5/2R1P3/PP3PPP/3Q1RK1 w - -	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d4e5 d7e5 f3e5 e7e5	1. d2 d4 2. d7 d5 3. c2 c4 4. e7 e6 5. b1 c3 6. g8 f6 7. c1 g5 8. f8 e7 9. e2 e3 10. e8 g8 11. g1 f3 12. b8 d7 13. a1 c1 14. c7 c6 15. f1 d3 16. d5 c4 17. d3 c4 18. f6 d5 19. g5 e7 20. d8 e7 21. e1 g1 22. d5 c3 23. c1 c3 24. e6 e5 25. d4 e5 26. d7 e5 27. f3 e5 28. e7 e5 
427	D70	Neo-Grünfeld Defense: Goglidze Attack	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/5P2/PP2P1PP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 g7g6 f2f3 d7d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. f2 f3 6. d7 d5 
428	D70	Neo-Grünfeld Defense	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 g7g6 g2g3 d7d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g2 g3 6. d7 d5 
429	D71	Neo-Grünfeld Defense: Exchange Variation	rnbqk2r/ppp1ppbp/6p1/3n4/3P4/6P1/PP2PPBP/RNBQK1NR w KQkq -	d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 d7d5 c4d5 f6d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g2 g3 6. f8 g7 7. f1 g2 8. d7 d5 9. c4 d5 10. f6 d5 
430	D74	Neo-Grünfeld Defense: Delayed Exchange Variation	rnbq1rk1/ppp1ppbp/6p1/3n4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b - -	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g1 f3 6. f8 g7 7. g2 g3 8. e8 g8 9. f1 g2 10. d7 d5 11. c4 d5 12. f6 d5 13. e1 g1 
431	D75	Neo-Grünfeld Defense: Delayed Exchange Variation	rnbq1rk1/pp2ppbp/6p1/2pn4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b - -	d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 e8g8 g2g3 d7d5 c4d5 f6d5 f1g2 c7c5 e1g1	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. f8 g7 7. g1 f3 8. e8 g8 9. g2 g3 10. d7 d5 11. c4 d5 12. f6 d5 13. f1 g2 14. c7 c5 15. e1 g1 
432	D75	Neo-Grünfeld Defense: Delayed Exchange Variation	rnbq1rk1/pp2ppbp/6p1/2Pn4/8/5NP1/PP2PPBP/RNBQ1RK1 b - -	d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1 c7c5 d4c5	1. d2 d4 2. g8 f6 3. g1 f3 4. g7 g6 5. c2 c4 6. f8 g7 7. g2 g3 8. e8 g8 9. f1 g2 10. d7 d5 11. c4 d5 12. f6 d5 13. e1 g1 14. c7 c5 15. d4 c5 
433	D76	Neo-Grünfeld Defense: Delayed Exchange Variation	rnbq1rk1/ppp1ppbp/1n4p1/8/3P4/5NP1/PP2PPBP/RNBQ1RK1 w - -	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1 d5b6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g1 f3 6. f8 g7 7. g2 g3 8. e8 g8 9. f1 g2 10. d7 d5 11. c4 d5 12. f6 d5 13. e1 g1 14. d5 b6 
434	D77	Neo-Grünfeld Defense: Classical Variation, Modern Defense	rnbq1rk1/ppp1ppbp/5np1/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - -	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4 d5c4	1. d2 d4 2. g8 f6 3. g1 f3 4. g7 g6 5. g2 g3 6. f8 g7 7. f1 g2 8. e8 g8 9. e1 g1 10. d7 d5 11. c2 c4 12. d5 c4 
435	D77	Neo-Grünfeld Defense: Classical Variation, Polgar Variation	r1bq1rk1/ppp1ppbp/2n2np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - -	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4 b8c6	1. d2 d4 2. g8 f6 3. g1 f3 4. g7 g6 5. g2 g3 6. f8 g7 7. f1 g2 8. e8 g8 9. e1 g1 10. d7 d5 11. c2 c4 12. b8 c6 
436	D77	Neo-Grünfeld Defense: Classical Variation	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - -	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4	1. d2 d4 2. g8 f6 3. g1 f3 4. g7 g6 5. g2 g3 6. f8 g7 7. f1 g2 8. e8 g8 9. e1 g1 10. d7 d5 11. c2 c4 
437	D78	Neo-Grünfeld Defense: Classical Variation, Original Defense	rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - -	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 c7c6 e1g1 d7d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g1 f3 6. f8 g7 7. g2 g3 8. e8 g8 9. f1 g2 10. c7 c6 11. e1 g1 12. d7 d5 
438	D79	Neo-Grünfeld Defense: Ultra-delayed Exchange Variation	rnbq1rk1/pp2ppbp/5np1/3p4/3P4/5NP1/PP2PPBP/RNBQ1RK1 w - -	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 c7c6 e1g1 d7d5 c4d5 c6d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. g1 f3 6. f8 g7 7. g2 g3 8. e8 g8 9. f1 g2 10. c7 c6 11. e1 g1 12. d7 d5 13. c4 d5 14. c6 d5 
439	D80	Grünfeld Defense: Gibbon Gambit	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP2P1/2N5/PP2PP1P/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g2g4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g2 g4 
440	D80	Grünfeld Defense: Lundin Variation	rnbqkb1r/pp2pp1p/6p1/2p3B1/2PPp3/8/PP1QPPPP/R3KBNR w KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1g5 f6e4 c3e4 d5e4 d1d2 c7c5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 g5 8. f6 e4 9. c3 e4 10. d5 e4 11. d1 d2 12. c7 c5 
441	D80	Grünfeld Defense: Lutikov Variation, Murrey Attack	rnbqkb1r/pp2pp1p/6p1/2pn4/N2P4/5P2/PP2P1PP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 f2f3 c7c5 c4d5 f6d5 c3a4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. f2 f3 8. c7 c5 9. c4 d5 10. f6 d5 11. c3 a4 
442	D80	Grünfeld Defense: Lutikov Variation	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N2P2/PP2P1PP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 f2f3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. f2 f3 
443	D80	Grünfeld Defense	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 
444	D80	Grünfeld Defense: Stockholm Variation	rnbqkb1r/ppp1pp1p/5np1/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1g5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 g5 
445	D80	Grünfeld Defense: Zaitsev Gambit	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP3P/2N5/PP2PPP1/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 h2h4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. h2 h4 
446	D81	Grünfeld Defense: Russian Variation, Accelerated Variation	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/1QN5/PP2PPPP/R1B1KBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 d1b3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. d1 b3 
447	D82	Grünfeld Defense: Brinckmann Attack	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 
448	D83	Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Botvinnik Variation	rn1q1rk1/pp2ppbp/4bnp1/2Pp4/2P2B2/2N1P3/PP3PPP/2RQKBNR w K -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 a1c1 c7c5 d4c5 c8e6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 8. f8 g7 9. e2 e3 10. e8 g8 11. a1 c1 12. c7 c5 13. d4 c5 14. c8 e6 
449	D83	Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Capablanca Variation	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1P3/PP3PPP/2RQKBNR b K -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 a1c1	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 8. f8 g7 9. e2 e3 10. e8 g8 11. a1 c1 
450	D83	Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1P3/PP3PPP/R2QKBNR w KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 8. f8 g7 9. e2 e3 10. e8 g8 
451	D83	Grünfeld Defense: Brinckmann Attack, Reshevsky Gambit	rnb2rk1/pp2ppbp/5np1/q1Pp4/2P2B2/2N1P3/PP3PPP/2RQKBNR w K -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 a1c1 e8g8 e2e3 c7c5 d4c5 d8a5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 8. f8 g7 9. a1 c1 10. e8 g8 11. e2 e3 12. c7 c5 13. d4 c5 14. d8 a5 
452	D84	Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit Accepted	rnb2rk1/ppB1ppbp/6p1/3q4/3P4/4P3/PP3PPP/R2QKBNR b KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 c4d5 f6d5 c3d5 d8d5 f4c7	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c1 f4 8. f8 g7 9. e2 e3 10. e8 g8 11. c4 d5 12. f6 d5 13. c3 d5 14. d8 d5 15. f4 c7 
453	D85	Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Kramnik's Line	rnbqk2r/pp2ppbp/6p1/2p5/3PP3/2P2N1P/P4PP1/R1BQKB1R b KQkq -	d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 c7c5 h2h3	1. d2 d4 2. g8 f6 3. g1 f3 4. g7 g6 5. c2 c4 6. f8 g7 7. b1 c3 8. d7 d5 9. c4 d5 10. f6 d5 11. e2 e4 12. d5 c3 13. b2 c3 14. c7 c5 15. h2 h3 
454	D85	Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Pawn Grab Line	r1bq1rk1/pp2pp1p/2n3p1/2pP4/4P3/2b2N2/P3BPPP/1RBQK2R w K -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 g1f3 c7c5 a1b1 e8g8 f1e2 b8c6 d4d5 g7c3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. g1 f3 14. c7 c5 15. a1 b1 16. e8 g8 17. f1 e2 18. b8 c6 19. d4 d5 20. g7 c3 
455	D85	Grünfeld Defense: Exchange Variation, Modern Exchange Variation	rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P2N2/P4PPP/R1BQKB1R b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 g1f3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. g1 f3 
456	D85	Grünfeld Defense: Exchange Variation, Nadanian Attack	rnbqkb1r/ppp1pp1p/6p1/3n4/N2P4/8/PP2PPPP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 c3a4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. c3 a4 
457	D85	Grünfeld Defense: Exchange Variation	rnbqkb1r/ppp1pp1p/6p1/3n4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 
458	D86	Grünfeld Defense: Exchange, Larsen Variation	rnb2rk1/p1pqppbp/1p4p1/8/2BPP3/2P5/P3NPPP/R1BQ1RK1 w - -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 d8d7 e1g1 b7b6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. e8 g8 15. g1 e2 16. d8 d7 17. e1 g1 18. b7 b6 
459	D86	Grünfeld Defense: Exchange, Simagin's Lesser Variation	rnbq1rk1/p1p1ppbp/1p4p1/8/2BPP3/2P5/P3NPPP/R1BQK2R w KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 b7b6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. e8 g8 15. g1 e2 16. b7 b6 
460	D86	Grünfeld Defense: Exchange Variation, Classical Variation	rnbqk2r/ppp1ppbp/6p1/8/2BPP3/2P5/P4PPP/R1BQK1NR b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 
461	D86	Grünfeld Defense: Exchange Variation, Larsen Variation	rnb2rk1/pppqppbp/6p1/8/2BPP3/2P5/P3NPPP/R1BQK2R w KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 d8d7	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. e8 g8 15. g1 e2 16. d8 d7 
462	D86	Grünfeld Defense: Exchange Variation, Simagin's Improved Variation	r1bq1rk1/ppp1ppbp/2n3p1/8/2BPP3/2P5/P3NPPP/R1BQK2R w KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 b8c6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. e8 g8 15. g1 e2 16. b8 c6 
463	D87	Grünfeld Defense: Exchange Variation, Seville Variation	r2q1rk1/pp2pBbp/6p1/n1p5/3PP1b1/2P1BP2/P3N1PP/R2Q1RK1 b - -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c8g4 f2f3 c6a5 c4f7	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. c7 c5 15. g1 e2 16. b8 c6 17. c1 e3 18. e8 g8 19. e1 g1 20. c8 g4 21. f2 f3 22. c6 a5 23. c4 f7 
464	D87	Grünfeld Defense: Exchange Variation, Spassky Variation	rnbq1rk1/pp2ppbp/6p1/2p5/2BPP3/2P5/P3NPPP/R1BQK2R w KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 e8g8	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. c7 c5 15. g1 e2 16. e8 g8 
465	D88	Grünfeld Defense: Exchange Variation, Spassky Variation	r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c5d4 c3d4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. c7 c5 15. g1 e2 16. b8 c6 17. c1 e3 18. e8 g8 19. e1 g1 20. c5 d4 21. c3 d4 
466	D89	Grünfeld Defense: Exchange Variation, Sokolsky Variation	r2q1rk1/pp2ppbp/4b1p1/n2P4/4P3/3BBP2/P3N1PP/R2Q1RK1 b - -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 e8g8 e1g1 b8c6 c1e3 c8g4 f2f3 c6a5 c4d3 c5d4 c3d4 g4e6 d4d5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. c7 c5 15. g1 e2 16. e8 g8 17. e1 g1 18. b8 c6 19. c1 e3 20. c8 g4 21. f2 f3 22. c6 a5 23. c4 d3 24. c5 d4 25. c3 d4 26. g4 e6 27. d4 d5 
467	D89	Grünfeld Defense: Exchange Variation, Spassky Variation	r2q1rk1/pp2ppbp/4b1p1/n7/3PP3/3BBP2/P3N1PP/R2Q1RK1 w - -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c8g4 f2f3 c6a5 c4d3 c5d4 c3d4 g4e6	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. c4 d5 8. f6 d5 9. e2 e4 10. d5 c3 11. b2 c3 12. f8 g7 13. f1 c4 14. c7 c5 15. g1 e2 16. b8 c6 17. c1 e3 18. e8 g8 19. e1 g1 20. c8 g4 21. f2 f3 22. c6 a5 23. c4 d3 24. c5 d4 25. c3 d4 26. g4 e6 
468	D90	Grünfeld Defense: Flohr Variation	rnbqk2r/ppp1ppbp/5np1/3p4/Q1PP4/2N2N2/PP2PPPP/R1B1KB1R b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1a4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 8. f8 g7 9. d1 a4 
469	D90	Grünfeld Defense: Three Knights Variation	rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 8. f8 g7 
470	D90	Grünfeld Defense: Three Knights Variation	rnbqkb1r/ppp1pp1p/5np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 
471	D90	Slav Defense: Schlechter Variation	rnbqkb1r/pp2pp1p/2p2np1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 g7g6	1. d2 d4 2. d7 d5 3. c2 c4 4. c7 c6 5. g1 f3 6. g8 f6 7. b1 c3 8. g7 g6 
472	D91	Grünfeld Defense: Three Knights Variation, Petrosian System	rnbqk2r/ppp1ppbp/5np1/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1g5	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 8. f8 g7 9. c1 g5 
473	D92	Grünfeld Defense: Three Knights Variation, Hungarian Attack	rnbqk2r/ppp1ppbp/5np1/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1f4	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 8. f8 g7 9. c1 f4 
474	D93	Grünfeld Defense: Three Knights Variation, Hungarian Variation	rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQ -	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1f4 e8g8 e2e3	1. d2 d4 2. g8 f6 3. c2 c4 4. g7 g6 5. b1 c3 6. d7 d5 7. g1 f3 8. f8 g7 9. c1 f4 10. e8 g8 11. e2 e3 
475	D94	Grünfeld Defense: Flohr Defense	rn1q1rk1/pp2ppbp/2p2np1/3p1b2/2PP4/2NBPN2/PP3PPP/R1BQ1RK1 w - -	d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 e2e3 g7g6 g1f3 f8g7 f1d3 e8g8 e1g1 c8f5	1. d2 d4 2. d7 d5 3. c2 c4 4. c7 c6 5. b1 c3 6. g8 f6 7. e2 e3 8. g7 g6 9. g1 f3 10. f8 g7 11. f1 d3 12. e8 g8 13. e1 g1 14. c8 f5 
